urbanizacion,perdida_veg,ganancia_veg,nuevo_agua,zona,total_pixeles,urbanizacion_pct,perdida_veg_pct,ganancia_veg_pct,nuevo_agua_pct,urbanizacion_ha,perdida_veg_ha,ganancia_veg_ha,nuevo_agua_ha
1.0,13.0,110.0,0.0,5109041009003,124.0,0.8064516129032258,10.483870967741936,88.70967741935483,0.0,0.01,0.13,1.1,0.0
10.0,56.0,68.0,1.0,5109041008029,135.0,7.407407407407407,41.48148148148148,50.370370370370374,0.7407407407407407,0.1,0.56,0.68,0.01
0.0,0.0,0.0,0.0,5109121002020,0.0,,,,,0.0,0.0,0.0,0.0
0.0,8.0,33.0,0.0,5109041004053,41.0,0.0,19.51219512195122,80.48780487804878,0.0,0.0,0.08,0.33,0.0
0.0,12.0,21.0,0.0,5109041004054,33.0,0.0,36.36363636363637,63.63636363636363,0.0,0.0,0.12,0.21,0.0
0.0,15.0,6.0,0.0,5109041004055,21.0,0.0,71.42857142857143,28.571428571428573,0.0,0.0,0.15,0.06,0.0
0.0,0.0,0.0,0.0,5109121002021,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5109041003044,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5109121002023,0.0,,,,,0.0,0.0,0.0,0.0
0.0,2.0,3.0,1.0,5109041001023,6.0,0.0,33.333333333333336,50.0,16.666666666666668,0.0,0.02,0.03,0.01
0.0,1.0,0.0,0.0,5109041011013,1.0,0.0,100.0,0.0,0.0,0.0,0.01,0.0,0.0
0.0,10.0,19.0,0.0,5109041001024,29.0,0.0,34.48275862068966,65.51724137931035,0.0,0.0,0.1,0.19,0.0
1.0,6.0,2.0,0.0,5109041011018,9.0,11.11111111111111,66.66666666666667,22.22222222222222,0.0,0.01,0.06,0.02,0.0
2.0,9.0,122.0,0.0,5109041003006,133.0,1.5037593984962405,6.7669172932330826,91.72932330827068,0.0,0.02,0.09,1.22,0.0
0.0,3.0,1.0,0.0,5109041011017,4.0,0.0,75.0,25.0,0.0,0.0,0.03,0.01,0.0
0.0,0.0,0.0,0.0,5109041011015,0.0,,,,,0.0,0.0,0.0,0.0
1.0,32.0,63.0,0.0,5109041002001,96.0,1.0416666666666667,33.333333333333336,65.625,0.0,0.01,0.32,0.63,0.0
4.0,3.0,0.0,0.0,5109041011016,7.0,57.142857142857146,42.857142857142854,0.0,0.0,0.04,0.03,0.0,0.0
0.0,2.0,4.0,0.0,5109041008030,6.0,0.0,33.333333333333336,66.66666666666667,0.0,0.0,0.02,0.04,0.0
0.0,0.0,0.0,0.0,5109171010012,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,5.0,0.0,5109051003003,5.0,0.0,0.0,100.0,0.0,0.0,0.0,0.05,0.0
0.0,0.0,0.0,0.0,5109171010028,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5109131002036,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,10.0,0.0,5109171003015,10.0,0.0,0.0,100.0,0.0,0.0,0.0,0.1,0.0
0.0,0.0,3.0,0.0,5109051003008,3.0,0.0,0.0,100.0,0.0,0.0,0.0,0.03,0.0
0.0,0.0,0.0,0.0,5109171011019,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5109131003011,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5109131003019,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,2.0,0.0,5109171004037,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.02,0.0
0.0,0.0,0.0,0.0,5109131003031,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5109131002035,0.0,,,,,0.0,0.0,0.0,0.0
0.0,1.0,3.0,0.0,5109051001013,4.0,0.0,25.0,75.0,0.0,0.0,0.01,0.03,0.0
1.0,5.0,4.0,0.0,5109051003002,10.0,10.0,50.0,40.0,0.0,0.01,0.05,0.04,0.0
0.0,0.0,3.0,0.0,5109171003016,3.0,0.0,0.0,100.0,0.0,0.0,0.0,0.03,0.0
0.0,0.0,3.0,0.0,5109041002002,3.0,0.0,0.0,100.0,0.0,0.0,0.0,0.03,0.0
3.0,22.0,59.0,0.0,5109041009004,84.0,3.5714285714285716,26.19047619047619,70.23809523809524,0.0,0.03,0.22,0.59,0.0
4.0,17.0,1.0,0.0,5109041009005,22.0,18.181818181818183,77.27272727272727,4.545454545454546,0.0,0.04,0.17,0.01,0.0
6.0,19.0,67.0,0.0,5109041002003,92.0,6.521739130434782,20.652173913043477,72.82608695652173,0.0,0.06,0.19,0.67,0.0
0.0,3.0,7.0,0.0,5109041009006,10.0,0.0,30.0,70.0,0.0,0.0,0.03,0.07,0.0
0.0,7.0,1.0,0.0,5109041009007,8.0,0.0,87.5,12.5,0.0,0.0,0.07,0.01,0.0
0.0,24.0,43.0,0.0,5109041009008,67.0,0.0,35.82089552238806,64.17910447761194,0.0,0.0,0.24,0.43,0.0
4.0,43.0,66.0,0.0,5109041002010,113.0,3.5398230088495577,38.05309734513274,58.4070796460177,0.0,0.04,0.43,0.66,0.0
0.0,0.0,0.0,0.0,5109131003018,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,7.0,0.0,5109051003015,7.0,0.0,0.0,100.0,0.0,0.0,0.0,0.07,0.0
0.0,0.0,0.0,0.0,5109131003012,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5109131003020,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5109051003009,0.0,,,,,0.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,5109171011013,2.0,50.0,0.0,50.0,0.0,0.01,0.0,0.01,0.0
0.0,0.0,0.0,0.0,5109051001016,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,5109171011018,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.01,0.0
0.0,0.0,0.0,0.0,5109131003013,0.0,,,,,0.0,0.0,0.0,0.0
0.0,6.0,36.0,0.0,5109041009009,42.0,0.0,14.285714285714286,85.71428571428571,0.0,0.0,0.06,0.36,0.0
8.0,72.0,360.0,3.0,5109041003008,443.0,1.8058690744920993,16.252821670428894,81.26410835214448,0.6772009029345373,0.08,0.72,3.6,0.03
0.0,0.0,0.0,0.0,5109131003032,0.0,,,,,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,5109171003017,1.0,0.0,100.0,0.0,0.0,0.0,0.01,0.0,0.0
0.0,6.0,23.0,0.0,5109051003020,29.0,0.0,20.689655172413794,79.3103448275862,0.0,0.0,0.06,0.23,0.0
0.0,2.0,1.0,0.0,5109171004038,3.0,0.0,66.66666666666667,33.333333333333336,0.0,0.0,0.02,0.01,0.0
0.0,0.0,0.0,0.0,5109131003033,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5109131003021,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,1.0,1.0,5109131003014,2.0,0.0,0.0,50.0,50.0,0.0,0.0,0.01,0.01
0.0,0.0,0.0,0.0,5109051001005,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5109131003034,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,12.0,0.0,5109131003017,12.0,0.0,0.0,100.0,0.0,0.0,0.0,0.12,0.0
0.0,0.0,0.0,0.0,5109161007038,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5109061001055,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,5.0,0.0,5109051003019,5.0,0.0,0.0,100.0,0.0,0.0,0.0,0.05,0.0
0.0,0.0,1.0,0.0,5109091002047,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.01,0.0
0.0,0.0,0.0,0.0,5109171011020,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,5109171003018,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.01,0.0
1.0,0.0,8.0,0.0,5109041009011,9.0,11.11111111111111,0.0,88.88888888888889,0.0,0.01,0.0,0.08,0.0
0.0,14.0,11.0,0.0,5109041009010,25.0,0.0,56.0,44.0,0.0,0.0,0.14,0.11,0.0
0.0,6.0,6.0,0.0,5109041003007,12.0,0.0,50.0,50.0,0.0,0.0,0.06,0.06,0.0
4.0,34.0,9.0,0.0,5109041004001,47.0,8.51063829787234,72.34042553191489,19.148936170212767,0.0,0.04,0.34,0.09,0.0
12.0,18.0,298.0,4.0,5109171001004,332.0,3.6144578313253013,5.421686746987952,89.75903614457832,1.2048192771084338,0.12,0.18,2.98,0.04
0.0,3.0,2.0,0.0,5109041002004,5.0,0.0,60.0,40.0,0.0,0.0,0.03,0.02,0.0
0.0,1.0,3.0,0.0,5109041009012,4.0,0.0,25.0,75.0,0.0,0.0,0.01,0.03,0.0
3.0,13.0,143.0,0.0,5109041002011,159.0,1.8867924528301887,8.176100628930818,89.937106918239,0.0,0.03,0.13,1.43,0.0
0.0,12.0,4.0,0.0,5109041009014,16.0,0.0,75.0,25.0,0.0,0.0,0.12,0.04,0.0
1.0,10.0,4.0,0.0,5109041004002,15.0,6.666666666666667,66.66666666666667,26.666666666666668,0.0,0.01,0.1,0.04,0.0
0.0,0.0,0.0,0.0,5109121002022,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,3.0,0.0,5109171007025,3.0,0.0,0.0,100.0,0.0,0.0,0.0,0.03,0.0
4.0,3.0,53.0,0.0,5109171013024,60.0,6.666666666666667,5.0,88.33333333333333,0.0,0.04,0.03,0.53,0.0
0.0,0.0,0.0,0.0,5109051001007,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5109061001059,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5109171013018,0.0,,,,,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,5109041002005,1.0,0.0,100.0,0.0,0.0,0.0,0.01,0.0,0.0
0.0,2.0,3.0,0.0,5109041009019,5.0,0.0,40.0,60.0,0.0,0.0,0.02,0.03,0.0
0.0,0.0,13.0,0.0,5109041009018,13.0,0.0,0.0,100.0,0.0,0.0,0.0,0.13,0.0
0.0,0.0,4.0,0.0,5109041002006,4.0,0.0,0.0,100.0,0.0,0.0,0.0,0.04,0.0
2.0,6.0,5.0,0.0,5109041009016,13.0,15.384615384615385,46.15384615384615,38.46153846153846,0.0,0.02,0.06,0.05,0.0
1.0,15.0,16.0,0.0,5109041004003,32.0,3.125,46.875,50.0,0.0,0.01,0.15,0.16,0.0
0.0,0.0,3.0,0.0,5109041009015,3.0,0.0,0.0,100.0,0.0,0.0,0.0,0.03,0.0
1.0,3.0,0.0,0.0,5109041009020,4.0,25.0,75.0,0.0,0.0,0.01,0.03,0.0,0.0
0.0,2.0,2.0,0.0,5109041009017,4.0,0.0,50.0,50.0,0.0,0.0,0.02,0.02,0.0
1.0,2.0,4.0,0.0,5109041002012,7.0,14.285714285714286,28.571428571428573,57.142857142857146,0.0,0.01,0.02,0.04,0.0
1.0,0.0,1.0,0.0,5109041004005,2.0,50.0,0.0,50.0,0.0,0.01,0.0,0.01,0.0
0.0,1.0,4.0,0.0,5109041004004,5.0,0.0,20.0,80.0,0.0,0.0,0.01,0.04,0.0
0.0,1.0,2.0,0.0,5109041002007,3.0,0.0,33.333333333333336,66.66666666666667,0.0,0.0,0.01,0.02,0.0
0.0,0.0,4.0,0.0,5109041004007,4.0,0.0,0.0,100.0,0.0,0.0,0.0,0.04,0.0
0.0,0.0,0.0,0.0,5109041004006,0.0,,,,,0.0,0.0,0.0,0.0
0.0,1.0,3.0,0.0,5109041009021,4.0,0.0,25.0,75.0,0.0,0.0,0.01,0.03,0.0
1.0,0.0,1.0,0.0,5109041004010,2.0,50.0,0.0,50.0,0.0,0.01,0.0,0.01,0.0
0.0,1.0,0.0,0.0,5109041004011,1.0,0.0,100.0,0.0,0.0,0.0,0.01,0.0,0.0
0.0,0.0,4.0,0.0,5109041002013,4.0,0.0,0.0,100.0,0.0,0.0,0.0,0.04,0.0
0.0,7.0,3.0,0.0,5109041004008,10.0,0.0,70.0,30.0,0.0,0.0,0.07,0.03,0.0
0.0,1.0,2.0,0.0,5109041002008,3.0,0.0,33.333333333333336,66.66666666666667,0.0,0.0,0.01,0.02,0.0
0.0,3.0,2.0,0.0,5109041009023,5.0,0.0,60.0,40.0,0.0,0.0,0.03,0.02,0.0
0.0,0.0,1.0,0.0,5109041004012,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.01,0.0
0.0,0.0,9.0,0.0,5109041002014,9.0,0.0,0.0,100.0,0.0,0.0,0.0,0.09,0.0
3.0,4.0,7.0,0.0,5109041004009,14.0,21.428571428571427,28.571428571428573,50.0,0.0,0.03,0.04,0.07,0.0
0.0,1.0,2.0,0.0,5109041002009,3.0,0.0,33.333333333333336,66.66666666666667,0.0,0.0,0.01,0.02,0.0
0.0,2.0,0.0,0.0,5109041004013,2.0,0.0,100.0,0.0,0.0,0.0,0.02,0.0,0.0
8.0,60.0,256.0,0.0,5109041004042,324.0,2.4691358024691357,18.51851851851852,79.01234567901234,0.0,0.08,0.6,2.56,0.0
0.0,0.0,0.0,0.0,5109171007021,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5109171013039,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5109171013013,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5109171013040,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,2.0,0.0,5109171002069,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.02,0.0
0.0,0.0,0.0,0.0,5109141001014,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,5109171002070,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.01,0.0
0.0,0.0,0.0,0.0,5109171013019,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,5109171013004,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.01,0.0
0.0,0.0,0.0,0.0,5109171007022,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,4.0,0.0,5109171002071,4.0,0.0,0.0,100.0,0.0,0.0,0.0,0.04,0.0
0.0,0.0,1.0,0.0,5109171002082,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.01,0.0
0.0,0.0,0.0,0.0,5109171013016,0.0,,,,,0.0,0.0,0.0,0.0
1.0,0.0,3.0,0.0,5109171002072,4.0,25.0,0.0,75.0,0.0,0.01,0.0,0.03,0.0
0.0,4.0,1.0,0.0,5109141001011,5.0,0.0,80.0,20.0,0.0,0.0,0.04,0.01,0.0
0.0,0.0,2.0,0.0,5109171002073,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.02,0.0
0.0,0.0,0.0,0.0,5109171013022,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5109171002080,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,1.0,1.0,5109171011017,2.0,0.0,0.0,50.0,50.0,0.0,0.0,0.01,0.01
1.0,2.0,24.0,0.0,5109131003029,27.0,3.7037037037037037,7.407407407407407,88.88888888888889,0.0,0.01,0.02,0.24,0.0
0.0,0.0,0.0,0.0,5109131003035,0.0,,,,,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,5109161002020,7.0,100.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5109131003016,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,39.0,0.0,5109171003019,39.0,0.0,0.0,100.0,0.0,0.0,0.0,0.39,0.0
0.0,0.0,2.0,0.0,5109171011021,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.02,0.0
0.0,0.0,0.0,0.0,5109131003036,0.0,,,,,0.0,0.0,0.0,0.0
22.0,85.0,257.0,0.0,5109051003001,364.0,6.043956043956044,23.35164835164835,70.6043956043956,0.0,0.22,0.85,2.57,0.0
3.0,0.0,0.0,0.0,5109161001013,3.0,100.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5109161001009,0.0,,,,,0.0,0.0,0.0,0.0
0.0,1.0,17.0,0.0,5109031003021,18.0,0.0,5.555555555555555,94.44444444444444,0.0,0.0,0.01,0.17,0.0
53.0,10.0,8.0,0.0,5109161002005,71.0,74.64788732394366,14.084507042253522,11.267605633802816,0.0,0.53,0.1,0.08,0.0
0.0,0.0,10.0,0.0,5109161007004,10.0,0.0,0.0,100.0,0.0,0.0,0.0,0.1,0.0
0.0,0.0,2.0,0.0,5109051004018,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.02,0.0
2.0,4.0,7.0,0.0,5109031003022,13.0,15.384615384615385,30.76923076923077,53.84615384615385,0.0,0.02,0.04,0.07,0.0
2.0,1.0,8.0,0.0,5109051003014,11.0,18.181818181818183,9.090909090909092,72.72727272727273,0.0,0.02,0.01,0.08,0.0
0.0,2.0,4.0,0.0,5109051003045,6.0,0.0,33.333333333333336,66.66666666666667,0.0,0.0,0.02,0.04,0.0
0.0,11.0,5.0,0.0,5109051003012,16.0,0.0,68.75,31.25,0.0,0.0,0.11,0.05,0.0
0.0,0.0,0.0,0.0,5109131003015,0.0,,,,,0.0,0.0,0.0,0.0
2.0,21.0,63.0,0.0,5109131003030,86.0,2.3255813953488373,24.41860465116279,73.25581395348837,0.0,0.02,0.21,0.63,0.0
0.0,0.0,0.0,0.0,5109171011014,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5109131003037,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5109051003013,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5109171011024,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5109051001006,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5109171011015,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,2.0,0.0,5109051003044,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.02,0.0
0.0,0.0,0.0,0.0,5109131003038,0.0,,,,,0.0,0.0,0.0,0.0
0.0,3.0,10.0,0.0,5109051003022,13.0,0.0,23.076923076923077,76.92307692307692,0.0,0.0,0.03,0.1,0.0
0.0,0.0,2.0,0.0,5109051003021,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.02,0.0
0.0,0.0,1.0,0.0,5109171007036,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.01,0.0
0.0,0.0,0.0,0.0,5109171013038,0.0,,,,,0.0,0.0,0.0,0.0
0.0,1.0,8.0,0.0,5109171002079,9.0,0.0,11.11111111111111,88.88888888888889,0.0,0.0,0.01,0.08,0.0
0.0,0.0,0.0,0.0,5109171007015,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5109141001019,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,5109171013012,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.01,0.0
0.0,0.0,0.0,0.0,5109171013017,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,5109171002081,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.01,0.0
1.0,0.0,0.0,0.0,5109171002077,1.0,100.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0
1.0,0.0,0.0,0.0,5109161002003,1.0,100.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0
0.0,1.0,0.0,0.0,5109051008006,1.0,0.0,100.0,0.0,0.0,0.0,0.01,0.0,0.0
0.0,1.0,2.0,0.0,5109031003023,3.0,0.0,33.333333333333336,66.66666666666667,0.0,0.0,0.01,0.02,0.0
42.0,0.0,0.0,2.0,5109161001500,44.0,95.45454545454545,0.0,0.0,4.545454545454546,0.42,0.0,0.0,0.02
0.0,0.0,2.0,0.0,5109021001001,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.02,0.0
1.0,17.0,71.0,0.0,5109151001016,89.0,1.1235955056179776,19.10112359550562,79.7752808988764,0.0,0.01,0.17,0.71,0.0
0.0,0.0,0.0,0.0,5109151001010,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5109051006007,0.0,,,,,0.0,0.0,0.0,0.0
0.0,4.0,7.0,0.0,5109031002044,11.0,0.0,36.36363636363637,63.63636363636363,0.0,0.0,0.04,0.07,0.0
24.0,24.0,270.0,3.0,5109151001017,321.0,7.4766355140186915,7.4766355140186915,84.11214953271028,0.9345794392523364,0.24,0.24,2.7,0.03
0.0,0.0,0.0,0.0,5109171003020,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,5109171011016,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.01,0.0
0.0,3.0,6.0,0.0,5109051003027,9.0,0.0,33.333333333333336,66.66666666666667,0.0,0.0,0.03,0.06,0.0
0.0,0.0,0.0,0.0,5109131003039,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,5109051001027,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.01,0.0
0.0,5.0,9.0,0.0,5109031002004,14.0,0.0,35.714285714285715,64.28571428571429,0.0,0.0,0.05,0.09,0.0
0.0,0.0,0.0,0.0,5109171010040,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,2.0,0.0,5109051003043,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.02,0.0
0.0,1.0,6.0,0.0,5109031002003,7.0,0.0,14.285714285714286,85.71428571428571,0.0,0.0,0.01,0.06,0.0
0.0,0.0,2.0,0.0,5109161007005,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.02,0.0
0.0,1.0,12.0,1.0,5109021001003,14.0,0.0,7.142857142857143,85.71428571428571,7.142857142857143,0.0,0.01,0.12,0.01
0.0,0.0,4.0,0.0,5109021001002,4.0,0.0,0.0,100.0,0.0,0.0,0.0,0.04,0.0
0.0,0.0,0.0,0.0,5109161007008,0.0,,,,,0.0,0.0,0.0,0.0
0.0,1.0,3.0,0.0,5109031002043,4.0,0.0,25.0,75.0,0.0,0.0,0.01,0.03,0.0
0.0,0.0,13.0,0.0,5109021003001,13.0,0.0,0.0,100.0,0.0,0.0,0.0,0.13,0.0
0.0,0.0,0.0,0.0,5109051008007,0.0,,,,,0.0,0.0,0.0,0.0
0.0,3.0,7.0,0.0,5109161007011,10.0,0.0,30.0,70.0,0.0,0.0,0.03,0.07,0.0
0.0,0.0,5.0,0.0,5109051003028,5.0,0.0,0.0,100.0,0.0,0.0,0.0,0.05,0.0
0.0,0.0,1.0,0.0,5109051003046,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.01,0.0
1.0,0.0,0.0,0.0,5109051001025,1.0,100.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5109171011022,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,4.0,0.0,5109171003024,4.0,0.0,0.0,100.0,0.0,0.0,0.0,0.04,0.0
1.0,3.0,7.0,0.0,5109031001003,11.0,9.090909090909092,27.272727272727273,63.63636363636363,0.0,0.01,0.03,0.07,0.0
0.0,0.0,2.0,0.0,5109171010042,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.02,0.0
0.0,0.0,0.0,0.0,5109051003029,0.0,,,,,0.0,0.0,0.0,0.0
0.0,1.0,1.0,0.0,5109031001005,2.0,0.0,50.0,50.0,0.0,0.0,0.01,0.01,0.0
0.0,0.0,0.0,1.0,5109031002002,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.01
0.0,0.0,1.0,3.0,5109031001006,4.0,0.0,0.0,25.0,75.0,0.0,0.0,0.01,0.03
0.0,0.0,1.0,0.0,5109051003042,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.01,0.0
0.0,1.0,0.0,0.0,5109051001024,1.0,0.0,100.0,0.0,0.0,0.0,0.01,0.0,0.0
0.0,0.0,1.0,0.0,5109171003025,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.01,0.0
0.0,0.0,1.0,0.0,5109031002001,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.01,0.0
0.0,0.0,0.0,0.0,5109051003047,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,5109171011023,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.01,0.0
0.0,0.0,0.0,0.0,5109051001029,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5109051001028,0.0,,,,,0.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,5109031001004,2.0,50.0,0.0,50.0,0.0,0.01,0.0,0.01,0.0
0.0,0.0,0.0,0.0,5109171010043,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,2.0,0.0,5109171003021,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.02,0.0
0.0,0.0,3.0,0.0,5109171003026,3.0,0.0,0.0,100.0,0.0,0.0,0.0,0.03,0.0
0.0,0.0,2.0,3.0,5109031002010,5.0,0.0,0.0,40.0,60.0,0.0,0.0,0.02,0.03
1.0,3.0,17.0,0.0,5109031002005,21.0,4.761904761904762,14.285714285714286,80.95238095238095,0.0,0.01,0.03,0.17,0.0
0.0,0.0,2.0,0.0,5109171002076,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.02,0.0
0.0,0.0,0.0,0.0,5109171002078,0.0,,,,,0.0,0.0,0.0,0.0
1.0,1.0,20.0,0.0,5109171004001,22.0,4.545454545454546,4.545454545454546,90.9090909090909,0.0,0.01,0.01,0.2,0.0
0.0,0.0,2.0,0.0,5109171002075,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.02,0.0
0.0,0.0,0.0,0.0,5109171013020,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5109141001016,0.0,,,,,0.0,0.0,0.0,0.0
0.0,4.0,3.0,0.0,5109171002090,7.0,0.0,57.142857142857146,42.857142857142854,0.0,0.0,0.04,0.03,0.0
3.0,0.0,1.0,0.0,5109161001008,4.0,75.0,0.0,25.0,0.0,0.03,0.0,0.01,0.0
0.0,0.0,1.0,0.0,5109161001007,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.01,0.0
5.0,0.0,0.0,0.0,5109161002004,5.0,100.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5109151001011,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,5109051006011,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.01,0.0
0.0,0.0,20.0,0.0,5109021003002,20.0,0.0,0.0,100.0,0.0,0.0,0.0,0.2,0.0
1.0,0.0,0.0,0.0,5109051006012,1.0,100.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0
3.0,13.0,139.0,0.0,5109161007007,155.0,1.935483870967742,8.387096774193548,89.6774193548387,0.0,0.03,0.13,1.3900000000000001,0.0
0.0,0.0,5.0,0.0,5109141001021,5.0,0.0,0.0,100.0,0.0,0.0,0.0,0.05,0.0
0.0,0.0,1.0,0.0,5109171002074,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.01,0.0
1.0,2.0,24.0,0.0,5109171007030,27.0,3.7037037037037037,7.407407407407407,88.88888888888889,0.0,0.01,0.02,0.24,0.0
0.0,0.0,0.0,0.0,5109171007029,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5109171007016,0.0,,,,,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5109171007031,0.0,,,,,0.0,0.0,0.0,0.0
